Date,Brooks 100SCCM [mLn/min],Brooks 2.5SLM [mLn/min],Bronkhorst 100SCCM [mLn/min], Bronkhorst 2.5SLM[mLn/min]
2024-12-13 17:30:07,0.00,58.60,0.0,0.0
2024-12-13 17:30:12,0.00,56.16,0.0,0.0
2024-12-13 17:30:17,0.00,56.16,0.0,0.0
2024-12-13 17:30:22,0.00,58.60,0.0,0.0
2024-12-13 17:30:27,0.00,58.60,0.0,0.0
2024-12-13 17:30:32,0.00,56.16,0.0,0.0
2024-12-13 17:30:37,0.00,58.60,0.0,0.0
2024-12-13 17:30:42,0.00,61.04,0.0,0.0
2024-12-13 17:30:47,0.00,58.60,0.0,0.0
2024-12-13 17:30:52,0.00,58.60,0.0,0.0
2024-12-13 17:30:57,0.00,58.60,0.0,0.0
2024-12-13 17:31:02,0.00,58.60,0.0,0.0
2024-12-13 17:31:07,0.00,58.60,0.0,0.0
2024-12-13 17:31:12,0.00,58.60,0.0,0.0
2024-12-13 17:31:17,0.00,58.60,0.0,0.0
2024-12-13 17:31:23,0.00,58.60,0.0,0.0
2024-12-13 17:31:28,0.00,58.60,0.0,0.0
2024-12-13 17:31:33,0.00,58.60,0.0,0.0
2024-12-13 17:31:38,0.00,58.60,0.0,0.0
2024-12-13 17:31:43,0.00,58.60,0.0,0.0
2024-12-13 17:31:48,0.00,58.60,0.0,0.0
2024-12-13 17:31:53,0.00,58.60,0.0,0.0
2024-12-13 17:31:58,0.00,58.60,0.0,0.0
2024-12-13 17:32:03,0.00,58.60,0.0,0.0
2024-12-13 17:32:08,0.00,61.04,0.0,0.0
2024-12-13 17:32:13,0.00,61.04,0.0,0.0
2024-12-13 17:32:18,0.00,58.60,0.0,0.0
2024-12-13 17:32:23,0.00,58.60,0.0,0.0
2024-12-13 17:32:28,0.00,58.60,0.0,0.0
2024-12-13 17:32:33,0.00,58.60,0.0,0.0
2024-12-13 17:32:38,0.00,58.60,0.0,0.0
2024-12-13 17:32:43,0.00,58.60,0.0,0.0
2024-12-13 17:32:48,0.00,58.60,0.0,0.0
2024-12-13 17:32:53,0.00,58.60,0.0,0.0
2024-12-13 17:32:58,0.00,58.60,0.0,0.0
2024-12-13 17:33:03,0.00,58.60,0.0,0.0
2024-12-13 17:33:08,0.00,58.60,0.0,0.0
2024-12-13 17:33:13,0.00,58.60,0.0,0.0
2024-12-13 17:33:18,0.00,58.60,0.0,0.0
2024-12-13 17:33:23,0.00,58.60,0.0,0.0
2024-12-13 17:33:29,0.00,58.60,0.0,0.0
2024-12-13 17:33:34,0.00,58.60,0.0,0.0
2024-12-13 17:33:39,0.00,58.60,0.0,0.0
2024-12-13 17:33:44,0.00,58.60,0.0,0.0
2024-12-13 17:33:49,0.00,58.60,0.0,0.0
2024-12-13 17:33:54,0.00,58.60,0.0,0.0
2024-12-13 17:33:59,0.00,58.60,0.0,0.0
2024-12-13 17:34:04,0.00,58.60,0.0,0.0
2024-12-13 17:34:09,0.00,58.60,0.0,0.0
2024-12-13 17:34:14,0.00,58.60,0.0,0.0
2024-12-13 17:34:19,0.00,61.04,0.0,0.0
2024-12-13 17:34:24,0.00,58.60,0.0,0.0
2024-12-13 17:34:29,0.00,58.60,0.0,0.0
2024-12-13 17:34:34,0.00,58.60,0.0,0.0
2024-12-13 17:34:39,0.00,61.04,0.0,0.0
2024-12-13 17:34:44,0.00,56.16,0.0,0.0
2024-12-13 17:34:49,0.00,58.60,0.0,0.0
2024-12-13 17:34:54,0.00,58.60,0.0,0.0
2024-12-13 17:34:59,0.00,58.60,0.0,0.0
2024-12-13 17:35:04,0.00,58.60,0.0,0.0
2024-12-13 17:35:09,0.00,58.60,0.0,0.0
2024-12-13 17:35:14,0.00,58.60,0.0,0.0
2024-12-13 17:35:19,0.00,61.04,0.0,0.0
2024-12-13 17:35:24,0.00,61.04,0.0,0.0
2024-12-13 17:35:29,0.00,58.60,0.0,0.0
2024-12-13 17:35:34,0.00,58.60,0.0,0.0
2024-12-13 17:35:40,0.00,56.16,0.0,0.0
2024-12-13 17:35:45,0.00,56.16,0.0,0.0
2024-12-13 17:35:50,0.00,51.27,0.0,0.0
2024-12-13 17:35:55,0.00,58.60,0.0,0.0
2024-12-13 17:36:00,0.00,58.60,0.0,0.0
2024-12-13 17:36:05,0.00,58.60,0.0,0.0
2024-12-13 17:36:10,0.00,61.04,0.0,0.0
2024-12-13 17:36:15,0.00,58.60,0.0,0.0
2024-12-13 17:36:20,0.00,58.60,0.0,0.0
2024-12-13 17:36:25,0.00,56.16,0.0,0.0
2024-12-13 17:36:30,0.00,58.60,0.0,0.0
2024-12-13 17:36:35,0.00,58.60,0.0,0.0
2024-12-13 17:36:40,0.00,58.60,0.0,0.0
2024-12-13 17:36:45,0.00,58.60,0.0,0.0
2024-12-13 17:36:50,0.00,58.60,0.0,0.0
2024-12-13 17:36:55,0.00,58.60,0.0,0.0
2024-12-13 17:37:00,0.00,58.60,0.0,0.0
2024-12-13 17:37:05,0.00,58.60,0.0,0.0
2024-12-13 17:37:10,0.00,58.60,0.0,0.0
2024-12-13 17:37:15,0.00,58.60,0.0,0.0
2024-12-13 17:37:20,0.00,58.60,0.0,0.0
2024-12-13 17:37:25,0.00,58.60,0.0,0.0
2024-12-13 17:37:30,0.00,58.60,0.0,0.0
2024-12-13 17:37:35,0.00,58.60,0.0,0.0
2024-12-13 17:37:40,0.00,58.60,0.0,0.0
2024-12-13 17:37:46,0.00,58.60,0.0,0.0
2024-12-13 17:37:51,0.00,58.60,0.0,0.0
2024-12-13 17:37:56,0.00,58.60,0.0,0.0
2024-12-13 17:38:01,0.00,61.04,0.0,0.0
2024-12-13 17:38:06,0.00,58.60,0.0,0.0
2024-12-13 17:38:11,0.00,58.60,0.0,0.0
2024-12-13 17:38:16,0.00,56.16,0.0,0.0
2024-12-13 17:38:21,0.00,58.60,0.0,0.0
2024-12-13 17:38:26,0.00,58.60,0.0,0.0
2024-12-13 17:38:31,0.00,56.16,0.0,0.0
2024-12-13 17:38:36,0.00,58.60,0.0,0.0
2024-12-13 17:38:41,0.00,58.60,0.0,0.0
2024-12-13 17:38:46,0.00,58.60,0.0,0.0
2024-12-13 17:38:51,0.00,58.60,0.0,0.0
2024-12-13 17:38:56,0.00,58.60,0.0,0.0
2024-12-13 17:39:01,0.00,58.60,0.0,0.0
2024-12-13 17:39:06,0.00,56.16,0.0,0.0
2024-12-13 17:39:11,0.00,58.60,0.0,0.0
2024-12-13 17:39:16,0.00,58.60,0.0,0.0
2024-12-13 17:39:21,0.00,58.60,0.0,0.0
2024-12-13 17:39:26,0.00,61.04,0.0,0.0
2024-12-13 17:39:31,0.00,58.60,0.0,0.0
2024-12-13 17:39:36,0.00,58.60,0.0,0.0
2024-12-13 17:39:41,0.00,58.60,0.0,0.0
2024-12-13 17:39:46,0.00,58.60,0.0,0.0
2024-12-13 17:39:52,0.00,58.60,0.0,0.0
2024-12-13 17:39:57,00,58.60,0.0,0.0
2024-12-13 17:40:02,0.00,58.60,0.0,0.0
2024-12-13 17:40:07,0.00,58.60,0.0,0.0
2024-12-13 17:40:12,0.00,58.60,0.0,0.0
2024-12-13 17:40:17,0.00,58.60,0.0,0.0
2024-12-13 17:40:22,0.00,58.60,0.0,0.0
2024-12-13 17:40:27,0.00,58.60,0.0,0.0
2024-12-13 17:40:32,0.00,58.60,0.0,0.0
2024-12-13 17:40:37,0.00,58.60,0.0,0.0
2024-12-13 17:40:42,0.00,58.60,0.0,0.0
2024-12-13 17:40:47,0.00,58.60,0.0,0.0
2024-12-13 17:40:52,0.00,58.60,0.0,0.0
2024-12-13 17:40:57,0.00,58.60,0.0,0.0
2024-12-13 17:41:02,0.00,58.60,0.0,0.0
2024-12-13 17:41:07,0.00,58.60,0.0,0.0
2024-12-13 17:41:12,0.00,58.60,0.0,0.0
2024-12-13 17:41:17,0.00,58.60,0.0,0.0
2024-12-13 17:41:22,0.00,53.72,0.0,0.0
2024-12-13 17:41:27,0.00,58.60,0.0,0.0
2024-12-13 17:41:32,0.00,58.60,0.0,0.0
2024-12-13 17:41:37,0.00,58.60,0.0,0.0
2024-12-13 17:41:42,0.00,58.60,0.0,0.0
2024-12-13 17:41:47,0.00,58.60,0.0,0.0
2024-12-13 17:41:53,0.00,61.04,0.0,0.0
2024-12-13 17:41:58,0.00,58.60,0.0,0.0
2024-12-13 17:42:03,0.00,58.60,0.0,0.0
2024-12-13 17:42:08,0.00,58.60,0.0,0.0
2024-12-13 17:42:13,0.00,58.60,0.0,0.0
2024-12-13 17:42:18,0.00,58.60,0.0,0.0
2024-12-13 17:42:23,0.00,56.16,0.0,0.0
2024-12-13 17:42:28,0.00,58.60,0.0,0.0
2024-12-13 17:42:33,0.00,58.60,0.0,0.0
2024-12-13 17:42:38,0.00,56.16,0.0,0.0
2024-12-13 17:42:43,0.00,58.60,0.0,0.0
2024-12-13 17:42:48,0.00,61.04,0.0,0.0
2024-12-13 17:42:53,0.00,58.60,0.0,0.0
2024-12-13 17:42:58,0.00,58.60,0.0,0.0
2024-12-13 17:43:03,0.00,58.60,0.0,0.0
2024-12-13 17:43:08,0.00,58.60,0.0,0.0
2024-12-13 17:43:13,0.00,58.60,0.0,0.0
2024-12-13 17:43:18,0.00,58.60,0.0,0.0
2024-12-13 17:43:23,0.00,58.60,0.0,0.0
2024-12-13 17:43:28,0.00,58.60,0.0,0.0
2024-12-13 17:43:33,0.00,56.16,0.0,0.0
2024-12-13 17:43:38,0.00,58.60,0.0,0.0
2024-12-13 17:43:43,0.00,58.60,0.0,0.0
2024-12-13 17:43:48,0.00,61.04,0.0,0.0
2024-12-13 17:43:53,0.00,61.04,0.0,0.0
2024-12-13 17:43:58,0.00,58.60,0.0,0.0
2024-12-13 17:44:04,0.00,58.60,0.0,0.0
2024-12-13 17:44:09,0.00,58.60,0.0,0.0
2024-12-13 17:44:14,0.00,58.60,0.0,0.0
2024-12-13 17:44:19,0.00,61.04,0.0,0.0
2024-12-13 17:44:24,0.00,58.60,0.0,0.0
2024-12-13 17:44:29,0.00,58.60,0.0,0.0
2024-12-13 17:44:34,0.00,58.60,0.0,0.0
2024-12-13 17:44:39,0.00,58.60,0.0,0.0
2024-12-13 17:44:44,0.00,58.60,0.0,0.0
2024-12-13 17:44:49,0.00,61.04,0.0,0.0
2024-12-13 17:44:54,0.00,58.60,0.0,0.0
2024-12-13 17:44:59,0.00,58.60,0.0,0.0
2024-12-13 17:45:04,0.00,58.60,0.0,0.0
2024-12-13 17:45:09,0.00,58.60,0.0,0.0
2024-12-13 17:45:14,0.00,58.60,0.0,0.0
2024-12-13 17:45:19,0.00,65.92,0.0,0.0
2024-12-13 17:45:24,0.00,56.16,0.0,0.0
2024-12-13 17:45:29,0.00,58.60,0.0,0.0
2024-12-13 17:45:34,0.00,58.60,0.0,0.0
2024-12-13 17:45:39,0.00,58.60,0.0,0.0
2024-12-13 17:45:44,0.00,61.04,0.0,0.0
2024-12-13 17:45:49,0.00,58.60,0.0,0.0
2024-12-13 17:45:54,0.00,61.04,0.0,0.0
2024-12-13 17:45:59,0.00,58.60,0.0,0.0
2024-12-13 17:46:04,0.00,58.60,0.0,0.0
2024-12-13 17:46:10,0.00,58.60,0.0,0.0
2024-12-13 17:46:15,0.00,58.60,0.0,0.0
2024-12-13 17:46:20,0.00,58.60,0.0,0.0
2024-12-13 17:46:25,0.00,58.60,0.0,0.0
2024-12-13 17:46:30,0.00,58.60,0.0,0.0
2024-12-13 17:46:35,0.00,58.60,0.0,0.0
2024-12-13 17:46:40,0.00,58.60,0.0,0.0
2024-12-13 17:46:45,0.00,61.04,0.0,0.0
2024-12-13 17:46:50,0.00,58.60,0.0,0.0
2024-12-13 17:46:55,0.00,58.60,0.0,0.0
2024-12-13 17:47:00,0.00,58.60,0.0,0.0
2024-12-13 17:47:05,0.00,58.60,0.0,0.0
2024-12-13 17:47:10,0.00,58.60,0.0,0.0
2024-12-13 17:47:15,0.00,58.60,0.0,0.0
2024-12-13 17:47:20,0.00,58.60,0.0,0.0
2024-12-13 17:47:25,0.00,58.60,0.0,0.0
2024-12-13 17:47:30,0.00,58.60,0.0,0.0
2024-12-13 17:47:35,0.00,58.60,0.0,0.0
2024-12-13 17:47:40,0.00,58.60,0.0,0.0
2024-12-13 17:47:45,0.00,61.04,0.0,0.0
2024-12-13 17:47:50,0.00,58.60,0.0,0.0
2024-12-13 17:47:55,0.00,58.60,0.0,0.0
2024-12-13 17:48:00,0.00,58.60,0.0,0.0
2024-12-13 17:48:05,0.00,58.60,0.0,0.0
2024-12-13 17:48:10,0.00,58.60,0.0,0.0
2024-12-13 17:48:16,0.00,58.60,0.0,0.0
2024-12-13 17:48:21,0.00,58.60,0.0,0.0
2024-12-13 17:48:26,0.00,58.60,0.0,0.0
2024-12-13 17:48:31,0.00,58.60,0.0,0.0
2024-12-13 17:48:36,0.00,58.60,0.0,0.0
2024-12-13 17:48:41,0.00,58.60,0.0,0.0
2024-12-13 17:48:46,0.00,58.60,0.0,0.0
2024-12-13 17:48:51,0.00,61.04,0.0,0.0
2024-12-13 17:48:56,0.00,58.60,0.0,0.0
2024-12-13 17:49:01,0.00,58.60,0.0,0.0
2024-12-13 17:49:06,0.00,58.60,0.0,0.0
2024-12-13 17:49:11,0.00,58.60,0.0,0.0
2024-12-13 17:49:16,0.00,58.60,0.0,0.0
2024-12-13 17:49:21,0.00,58.60,0.0,0.0
2024-12-13 17:49:26,0.00,58.60,0.0,0.0
2024-12-13 17:49:31,0.00,58.60,0.0,0.0
2024-12-13 17:49:36,0.00,58.60,0.0,0.0
2024-12-13 17:49:41,0.00,58.60,0.0,0.0
2024-12-13 17:49:46,0.00,58.60,0.0,0.0
2024-12-13 17:49:51,0.00,61.04,0.0,0.0
2024-12-13 17:49:56,0.00,58.60,0.0,0.0
2024-12-13 17:50:01,0.00,58.60,0.0,0.0
2024-12-13 17:50:06,0.00,58.60,0.0,0.0
2024-12-13 17:50:11,0.00,58.60,0.0,0.0
2024-12-13 17:50:16,0.00,58.60,0.0,0.0
2024-12-13 17:50:22,0.00,58.60,0.0,0.0
2024-12-13 17:50:27,0.00,58.60,0.0,0.0
2024-12-13 17:50:32,0.00,58.60,0.0,0.0
2024-12-13 17:50:37,0.00,58.60,0.0,0.0
2024-12-13 17:50:42,0.00,58.60,0.0,0.0
2024-12-13 17:50:47,0.00,58.60,0.0,0.0
2024-12-13 17:50:52,0.00,58.60,0.0,0.0
2024-12-13 17:50:57,0.00,58.60,0.0,0.0
2024-12-13 17:51:02,0.00,58.60,0.0,0.0
2024-12-13 17:51:07,0.00,58.60,0.0,0.0
2024-12-13 17:51:12,0.00,58.60,0.0,0.0
2024-12-13 17:51:17,0.00,58.60,0.0,0.0
2024-12-13 17:51:22,0.00,58.60,0.0,0.0
2024-12-13 17:51:27,0.00,58.60,0.0,0.0
2024-12-13 17:51:32,0.00,56.16,0.0,0.0
2024-12-13 17:51:37,0.00,61.04,0.0,0.0
2024-12-13 17:51:42,0.00,58.60,0.0,0.0
2024-12-13 17:51:47,0.00,58.60,0.0,0.0
2024-12-13 17:51:52,0.00,58.60,0.0,0.0
2024-12-13 17:51:57,0.00,58.60,0.0,0.0
2024-12-13 17:52:02,0.00,58.60,0.0,0.0
2024-12-13 17:52:07,0.00,58.60,0.0,0.0
2024-12-13 17:52:12,0.00,58.60,0.0,0.0
2024-12-13 17:52:17,0.00,58.60,0.0,0.0
2024-12-13 17:52:22,0.00,58.60,0.0,0.0
2024-12-13 17:52:27,0.00,58.60,0.0,0.0
2024-12-13 17:52:33,0.00,58.60,0.0,0.0
2024-12-13 17:52:38,0.00,58.60,0.0,0.0
2024-12-13 17:52:43,0.00,63.48,0.0,0.0
2024-12-13 17:52:48,0.00,58.60,0.0,0.0
2024-12-13 17:52:53,0.00,58.60,0.0,0.0
2024-12-13 17:52:58,0.00,58.60,0.0,0.0
2024-12-13 17:53:03,0.00,58.60,0.0,0.0
2024-12-13 17:53:08,0.00,58.60,0.0,0.0
2024-12-13 17:53:13,0.00,61.04,0.0,0.0
2024-12-13 17:53:18,0.00,75.69,0.0,0.0
2024-12-13 17:53:23,0.00,58.60,0.0,0.0
2024-12-13 17:53:28,0.00,58.60,0.0,0.0
2024-12-13 17:53:33,0.00,58.60,0.0,0.0
2024-12-13 17:53:38,0.00,58.60,0.0,0.0
2024-12-13 17:53:43,0.00,58.60,0.0,0.0
2024-12-13 17:53:48,0.00,58.60,0.0,0.0
2024-12-13 17:53:53,0.00,58.60,0.0,0.0
2024-12-13 17:53:58,0.00,58.60,0.0,0.0
2024-12-13 17:54:03,0.00,58.60,0.0,0.0
2024-12-13 17:54:08,0.00,58.60,0.0,0.0
2024-12-13 17:54:13,0.00,58.60,0.0,0.0
2024-12-13 17:54:18,0.00,58.60,0.0,0.0
2024-12-13 17:54:23,0.00,58.60,0.0,0.0
2024-12-13 17:54:28,0.00,58.60,0.0,0.0
2024-12-13 17:54:33,0.00,58.60,0.0,0.0
2024-12-13 17:54:39,0.00,56.16,0.0,0.0
2024-12-13 17:54:44,0.00,58.60,0.0,0.0
2024-12-13 17:54:49,0.00,58.60,0.0,0.0
2024-12-13 17:54:54,0.00,58.60,0.0,0.0
2024-12-13 17:54:59,0.00,56.16,0.0,0.0
2024-12-13 17:55:04,0.00,58.60,0.0,0.0
2024-12-13 17:55:09,0.00,58.60,0.0,0.0
2024-12-13 17:55:14,0.00,61.04,0.0,0.0
2024-12-13 17:55:19,0.00,58.60,0.0,0.0
2024-12-13 17:55:24,0.00,58.60,0.0,0.0
2024-12-13 17:55:29,0.00,58.60,0.0,0.0
2024-12-13 17:55:34,0.00,58.60,0.0,0.0
2024-12-13 17:55:39,0.00,58.60,0.0,0.0
2024-12-13 17:55:44,0.00,58.60,0.0,0.0
2024-12-13 17:55:49,0.00,58.60,0.0,0.0
2024-12-13 17:55:54,0.00,58.60,0.0,0.0
2024-12-13 17:55:59,0.00,58.60,0.0,0.0
2024-12-13 17:56:04,0.00,58.60,0.0,0.0
2024-12-13 17:56:09,0.00,58.60,0.0,0.0
2024-12-13 17:56:14,0.00,58.60,0.0,0.0
2024-12-13 17:56:19,0.00,61.04,0.0,0.0
2024-12-13 17:56:24,0.00,58.60,0.0,0.0
2024-12-13 17:56:29,0.00,58.60,0.0,0.0
2024-12-13 17:56:34,0.00,58.60,0.0,0.0
2024-12-13 17:56:39,0.00,58.60,0.0,0.0
2024-12-13 17:56:45,0.00,58.60,0.0,0.0
2024-12-13 17:56:50,0.00,58.60,0.0,0.0
2024-12-13 17:56:55,0.00,58.60,0.0,0.0
2024-12-13 17:57:00,0.00,58.60,0.0,0.0
2024-12-13 17:57:05,0.00,58.60,0.0,0.0
2024-12-13 17:57:10,0.00,58.60,0.0,0.0
2024-12-13 17:57:15,0.00,58.60,0.0,0.0
2024-12-13 17:57:20,0.00,58.60,0.0,0.0
2024-12-13 17:57:25,0.00,58.60,0.0,0.0
2024-12-13 17:57:30,0.00,58.60,0.0,0.0
2024-12-13 17:57:35,0.00,58.60,0.0,0.0
2024-12-13 17:57:40,0.00,58.60,0.0,0.0
2024-12-13 17:57:45,0.00,58.60,0.0,0.0
2024-12-13 17:57:50,0.00,58.60,0.0,0.0
2024-12-13 17:57:55,0.00,58.60,0.0,0.0
2024-12-13 17:58:00,0.00,58.60,0.0,0.0
2024-12-13 17:58:05,0.00,61.04,0.0,0.0
2024-12-13 17:58:10,0.00,58.60,0.0,0.0
2024-12-13 17:58:15,0.00,58.60,0.0,0.0
2024-12-13 17:58:20,0.00,56.16,0.0,0.0
2024-12-13 17:58:25,0.00,58.60,0.0,0.0
2024-12-13 17:58:30,0.00,58.60,0.0,0.0
2024-12-13 17:58:35,0.00,56.16,0.0,0.0
2024-12-13 17:58:40,0.00,58.60,0.0,0.0
2024-12-13 17:58:45,0.00,58.60,0.0,0.0
2024-12-13 17:58:51,0.00,58.60,0.0,0.0
2024-12-13 17:58:56,0.00,58.60,0.0,0.0
2024-12-13 17:59:01,0.00,58.60,0.0,0.0
2024-12-13 17:59:06,0.00,58.60,0.0,0.0
2024-12-13 17:59:11,0.00,58.60,0.0,0.0
2024-12-13 17:59:16,0.00,56.16,0.0,0.0
2024-12-13 17:59:21,0.00,58.60,0.0,0.0
2024-12-13 17:59:26,0.00,58.60,0.0,0.0
2024-12-13 17:59:31,0.00,61.04,0.0,0.0
2024-12-13 17:59:36,0.00,61.04,0.0,0.0
2024-12-13 17:59:41,0.00,58.60,0.0,0.0
2024-12-13 17:59:46,0.00,58.60,0.0,0.0
2024-12-13 17:59:51,0.00,58.60,0.0,0.0
2024-12-13 17:59:56,0.00,58.60,0.0,0.0
2024-12-13 18:00:01,0.00,58.60,0.0,0.0
2024-12-13 18:00:06,0.00,58.60,0.0,0.0
2024-12-13 18:00:11,0.00,58.60,0.0,0.0
2024-12-13 18:00:16,0.00,58.60,0.0,0.0
2024-12-13 18:00:21,0.00,58.60,0.0,0.0
2024-12-13 18:00:26,0.00,58.60,0.0,0.0
2024-12-13 18:00:31,0.00,58.60,0.0,0.0
2024-12-13 18:00:36,0.00,58.60,0.0,0.0
2024-12-13 18:00:41,0.00,58.60,0.0,0.0
2024-12-13 18:00:46,0.00,58.60,0.0,0.0
2024-12-13 18:00:51,0.00,61.04,0.0,0.0
2024-12-13 18:00:57,0.00,58.60,0.0,0.0
2024-12-13 18:01:02,0.00,58.60,0.0,0.0
2024-12-13 18:01:07,0.00,58.60,0.0,0.0
2024-12-13 18:01:12,0.00,58.60,0.0,0.0
2024-12-13 18:01:17,0.00,58.60,0.0,0.0
2024-12-13 18:01:22,0.00,58.60,0.0,0.0
2024-12-13 18:01:27,0.00,58.60,0.0,0.0
2024-12-13 18:01:32,0.00,58.60,0.0,0.0
2024-12-13 18:01:37,0.00,61.04,0.0,0.0
2024-12-13 18:01:42,0.00,58.60,0.0,0.0
2024-12-13 18:01:47,0.00,58.60,0.0,0.0
2024-12-13 18:01:52,0.00,58.60,0.0,0.0
2024-12-13 18:01:57,0.00,58.60,0.0,0.0
2024-12-13 18:02:02,0.00,61.04,0.0,0.0
2024-12-13 18:02:07,0.00,58.60,0.0,0.0
2024-12-13 18:02:12,0.00,58.60,0.0,0.0
2024-12-13 18:02:17,0.00,58.60,0.0,0.0
2024-12-13 18:02:22,0.00,48.83,0.0,0.0
2024-12-13 18:02:27,0.00,58.60,0.0,0.0
2024-12-13 18:02:32,0.00,58.60,0.0,0.0
2024-12-13 18:02:37,0.00,58.60,0.0,0.0
2024-12-13 18:02:42,0.00,58.60,0.0,0.0
2024-12-13 18:02:47,0.00,58.60,0.0,0.0
2024-12-13 18:02:52,0.00,56.16,0.0,0.0
2024-12-13 18:02:57,0.00,58.60,0.0,0.0
2024-12-13 18:03:02,0.00,58.60,0.0,0.0
2024-12-13 18:03:08,0.00,58.60,0.0,0.0
2024-12-13 18:03:13,0.00,58.60,0.0,0.0
2024-12-13 18:03:18,0.00,58.60,0.0,0.0
2024-12-13 18:03:23,0.00,58.60,0.0,0.0
2024-12-13 18:03:28,0.00,58.60,0.0,0.0
2024-12-13 18:03:33,0.00,58.60,0.0,0.0
2024-12-13 18:03:38,0.00,58.60,0.0,0.0
2024-12-13 18:03:43,0.00,58.60,0.0,0.0
2024-12-13 18:03:48,0.00,58.60,0.0,0.0
2024-12-13 18:03:53,0.00,58.60,0.0,0.0
2024-12-13 18:03:58,0.00,58.60,0.0,0.0
2024-12-13 18:04:03,0.00,58.60,0.0,0.0
2024-12-13 18:04:08,0.00,58.60,0.0,0.0
2024-12-13 18:04:13,0.00,58.60,0.0,0.0
2024-12-13 18:04:18,0.00,58.60,0.0,0.0
2024-12-13 18:04:23,0.00,58.60,0.0,0.0
2024-12-13 18:04:28,0.00,61.04,0.0,0.0
2024-12-13 18:04:33,0.00,61.04,0.0,0.0
2024-12-13 18:04:38,0.00,58.60,0.0,0.0
2024-12-13 18:04:43,0.00,58.60,0.0,0.0
2024-12-13 18:04:48,0.00,58.60,0.0,0.0
2024-12-13 18:04:53,0.00,58.60,0.0,0.0
2024-12-13 18:04:58,0.00,58.60,0.0,0.0
2024-12-13 18:05:03,0.00,58.60,0.0,0.0
2024-12-13 18:05:08,0.00,58.60,0.0,0.0
2024-12-13 18:05:14,0.00,58.60,0.0,0.0
2024-12-13 18:05:19,0.00,58.60,0.0,0.0
2024-12-13 18:05:24,0.00,58.60,0.0,0.0
2024-12-13 18:05:29,0.00,58.60,0.0,0.0
2024-12-13 18:05:34,0.00,58.60,0.0,0.0
2024-12-13 18:05:39,0.00,58.60,0.0,0.0
2024-12-13 18:05:44,0.00,58.60,0.0,0.0
2024-12-13 18:05:49,0.00,58.60,0.0,0.0
2024-12-13 18:05:54,0.00,58.60,0.0,0.0
2024-12-13 18:05:59,0.00,58.60,0.0,0.0
2024-12-13 18:06:04,0.00,58.60,0.0,0.0
2024-12-13 18:06:09,0.00,58.60,0.0,0.0
2024-12-13 18:06:14,0.00,58.60,0.0,0.0
2024-12-13 18:06:19,0.00,58.60,0.0,0.0
2024-12-13 18:06:24,0.00,58.60,0.0,0.0
2024-12-13 18:06:29,0.00,58.60,0.0,0.0
2024-12-13 18:06:34,0.00,58.60,0.0,0.0
2024-12-13 18:06:39,0.00,58.60,0.0,0.0
2024-12-13 18:06:44,0.00,58.60,0.0,0.0
2024-12-13 18:06:49,0.00,58.60,0.0,0.0
2024-12-13 18:06:54,0.00,58.60,0.0,0.0
2024-12-13 18:06:59,0.00,61.04,0.0,0.0
2024-12-13 18:07:04,0.00,61.04,0.0,0.0
2024-12-13 18:07:09,0.00,58.60,0.0,0.0
2024-12-13 18:07:14,0.00,58.60,0.0,0.0
2024-12-13 18:07:20,0.00,58.60,0.0,0.0
2024-12-13 18:07:25,0.00,58.60,0.0,0.0
2024-12-13 18:07:30,0.00,58.60,0.0,0.0
2024-12-13 18:07:35,0.00,58.60,0.0,0.0
2024-12-13 18:07:40,0.00,58.60,0.0,0.0
2024-12-13 18:07:45,0.00,58.60,0.0,0.0
2024-12-13 18:07:50,0.00,68.37,0.0,0.0
2024-12-13 18:07:55,0.00,58.60,0.0,0.0
2024-12-13 18:08:00,0.00,58.60,0.0,0.0
2024-12-13 18:08:05,0.00,58.60,0.0,0.0
2024-12-13 18:08:10,0.00,58.60,0.0,0.0
2024-12-13 18:08:15,0.00,58.60,0.0,0.0
2024-12-13 18:08:20,0.00,58.60,0.0,0.0
2024-12-13 18:08:25,0.00,58.60,0.0,0.0
2024-12-13 18:08:30,0.00,58.60,0.0,0.0
2024-12-13 18:08:35,0.00,58.60,0.0,0.0
2024-12-13 18:08:40,0.00,58.60,0.0,0.0
2024-12-13 18:08:45,0.00,61.04,0.0,0.0
2024-12-13 18:08:50,0.00,61.04,0.0,0.0
2024-12-13 18:08:55,0.00,58.60,0.0,0.0
2024-12-13 18:09:00,0.00,58.60,0.0,0.0
2024-12-13 18:09:05,0.00,61.04,0.0,0.0
2024-12-13 18:09:10,0.00,61.04,0.0,0.0
2024-12-13 18:09:15,0.00,58.60,0.0,0.0
2024-12-13 18:09:20,0.00,58.60,0.0,0.0
2024-12-13 18:09:26,0.00,58.60,0.0,0.0
2024-12-13 18:09:31,0.00,61.04,0.0,0.0
2024-12-13 18:09:36,0.00,58.60,0.0,0.0
2024-12-13 18:09:41,0.00,58.60,0.0,0.0
2024-12-13 18:09:46,0.00,58.60,0.0,0.0
2024-12-13 18:09:51,0.00,58.60,0.0,0.0
2024-12-13 18:09:56,0.00,58.60,0.0,0.0
2024-12-13 18:10:01,0.00,58.60,0.0,0.0
2024-12-13 18:10:06,0.00,58.60,0.0,0.0
2024-12-13 18:10:11,0.00,58.60,0.0,0.0
2024-12-13 18:10:16,0.00,58.60,0.0,0.0
2024-12-13 18:10:21,0.00,58.60,0.0,0.0
